path,condition,test_type,cell,visit,test_id,rpt_T_degC,size_MB,DOD_pct,C_ch,C_dis,T_degC
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/CU_at_25degC/S2000FPKDB_CU_at25degC_V26_5424.ird,DOD80_2C2C_25degC,CU,S2000FPKDB,26,5424,25,15.485,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V01_4928.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,1,4928,25,7.786,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V03_4971.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,3,4971,25,7.88,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V05_5023.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,5,5023,25,7.875,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V07_5070.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,7,5070,25,7.894,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V09_5113.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,9,5113,25,7.885,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V11_5156.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,11,5156,25,7.893,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V13_5208.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,13,5208,25,7.915,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V15_5244.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,15,5244,25,7.914,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V17_5286.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,17,5286,25,7.921,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V19_5322.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,19,5322,25,7.932,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V21_5365.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,21,5365,25,7.935,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V23_5391.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,23,5391,25,7.934,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FMYNP_CYC_at25degC_V25_5408.ird,DOD80_2C2C_25degC,CYC,S2000FMYNP,25,5408,25,7.944,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V01_4927.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,1,4927,25,7.809,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V03_4970.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,3,4970,25,7.892,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V05_5022.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,5,5022,25,7.889,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V07_5069.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,7,5069,25,7.897,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V09_5111.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,9,5111,25,7.894,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V11_5155.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,11,5155,25,7.907,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V13_5207.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,13,5207,25,7.915,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V15_5243.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,15,5243,25,7.915,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V17_5285.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,17,5285,25,7.92,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V19_5321.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,19,5321,25,7.929,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V21_5364.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,21,5364,25,7.94,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V23_5390.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,23,5390,25,7.94,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FNNDT_CYC_at25degC_V25_5407.ird,DOD80_2C2C_25degC,CYC,S2000FNNDT,25,5407,25,7.962,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V01_4926.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,1,4926,25,7.777,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V03_4969.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,3,4969,25,7.859,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V05_5021.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,5,5021,25,7.844,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V07_5068.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,7,5068,25,7.85,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V09_5110.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,9,5110,25,7.858,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V11_5154.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,11,5154,25,7.869,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V13_5206.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,13,5206,25,7.88,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V15_5242.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,15,5242,25,7.879,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V17_5284.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,17,5284,25,7.88,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V19_5320.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,19,5320,25,7.894,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V21_5363.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,21,5363,25,7.903,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V23_5389.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,23,5389,25,7.905,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_25degC/Cycling_Periods/S2000FPKDB_CYC_at25degC_V25_5406.ird,DOD80_2C2C_25degC,CYC,S2000FPKDB,25,5406,25,7.933,80.0,2.0,2.0,25.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V00_4916.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,0,4916,25,15.441,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V02_4995.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,2,4995,25,15.404,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V04_5054.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,4,5054,25,15.399,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V06_5097.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,6,5097,25,15.383,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V08_5140.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,8,5140,25,15.412,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V10_5199.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,10,5199,25,15.413,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V12_5241.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,12,5241,25,15.414,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V14_5277.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,14,5277,25,15.426,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V16_5313.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,16,5313,25,15.416,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V16_5355.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,16,5355,25,15.41,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V20_5383.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,20,5383,25,15.368,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FLPGG_CU_at25degC_V22_5411.ird,DOD80_2C2C_40degC,CU,S2000FLPGG,22,5411,25,15.326,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V00_4914.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,0,4914,25,15.401,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V02_4994.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,2,4994,25,15.399,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V04_5052.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,4,5052,25,15.391,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V06_5095.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,6,5095,25,15.358,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V08_5138.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,8,5138,25,15.392,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V10_5197.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,10,5197,25,15.413,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V12_5239.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,12,5239,25,15.336,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V14_5275.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,14,5275,25,15.396,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V16_5311.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,16,5311,25,15.386,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V16_5353.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,16,5353,25,15.35,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V20_5381.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,20,5381,25,15.292,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMEL8_CU_at25degC_V22_5409.ird,DOD80_2C2C_40degC,CU,S2000FMEL8,22,5409,25,15.249,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V00_4950.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,0,4950,25,15.405,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V02_4997.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,2,4997,25,15.104,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V04_5053.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,4,5053,25,15.356,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V06_5096.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,6,5096,25,15.338,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V08_5139.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,8,5139,25,15.345,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V10_5198.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,10,5198,25,15.358,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V12_5240.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,12,5240,25,15.338,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V14_5276.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,14,5276,25,15.359,80.0,2.0,2.0,40.0
/media/kabir/Research/Project/sodium battery /Data_Failure_Mode_and_Degradation_Analysis_of_a_Commercial_Sodium-Ion_Battery_With_Severe_Gassing_Issue/Standard cycling/DOD80_2C2C_40degC/CU_at_25degC/S2000FMOQ0_CU_at25degC_V16_5312.ird,DOD80_2C2C_40degC,CU,S2000FMOQ0,16,5312,25,15.359,80.0,2.0,2.0,40.0
